,Participant id,Image order,Image name,HSP score,HSP class,Income,Valence,Arousal,Time,Selection,Selection interval,Selection hash,Focused on block,Selection count,Gender,Gender code,Age,Ideology,Ideology code,Race,Race code,Nationaly,Nationaly code,Education,Education code,Index
696,48,19,Cups 3,117,1,0,5,4,7.5,4;8;7,2;2.5;3,0.015553446063101915,8.0,3,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,696
697,48,20,House 1,117,1,0,3,3,2.0,0,2,0.4065696597405991,1.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,697
698,48,21,Dancing 1,117,1,0,7,6,26.0,0;1;2;3;4;5;6;8,2.5;2.5;3;3;3.5;3.5;4;4,1.2821988276655285,5.0,8,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,698
699,48,22,Injury 3,117,1,0,1,6,24.5,0;1;2;6;7;8,2.5;3;3;5;5;6,0.7915575441447408,5.0,6,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,699
700,48,23,Baby 4,117,1,0,7,7,31.5,0;1;2;3;5;4;6;7;8,1.5;2;2;2.5;3;4;5;5.5;6,1.737685516870362,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,700
701,48,24,Dead bodies 2,117,1,0,1,1,29.0,8;5;7;6,3.5;7.5;8;10,0.02722672672405954,8.0,4,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,701
702,48,25,Intensity 1,117,1,0,4,4,32.0,0;1;2;3;4;5;6;7;8,2;2.5;3;3.5;3.5;4;4.5;4.5;4.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,702
703,48,26,Band 1,117,1,0,7,7,76.5,0;1;2;3;4;5;6;7;8,6.5;7;7.5;8;8.5;9;9.5;10;10.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,703
704,48,27,Depressed face 2,117,1,0,4,1,2.0,8,2,0.0003035391380788668,9.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,704
705,48,28,Jail 2,117,1,0,1,1,3.5,8,3.5,0.0003035391380788668,9.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,705
706,48,29,Bar 1,117,1,0,4,1,11.0,2;1,4.5;6.5,0.2691020307344052,3.0,2,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,706
707,48,30,Depressed pose 3,117,1,0,4,2,2.5,2,2.5,0.06720551273974978,3.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,707
708,48,31,KKK rally 1,117,1,0,1,1,2.0,0,2,0.4065696597405991,1.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,708
709,48,32,Barbeque 1,117,1,0,7,7,14.0,0;6;2;5,1.5;3.5;4.5;4.5,0.5600476741573565,5.0,4,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,709
710,48,33,Desert 1,117,1,0,5,5,30.0,0;1;2;3;4;5;6;7;8,1.5;2;2.5;3;3.5;3.5;4.5;4.5;5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,710
711,48,34,Keyboard 1,117,1,0,7,7,29.5,0;1;2;3;4;5;6;7;8,1.5;2;2.5;3;3;3.5;4.5;4.5;5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,711
712,48,35,Bark 2,117,1,0,6,5,30.0,0;1;2;3;4;5;6;7;8,1.5;2;2;3;3.5;4;4.5;4.5;5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,712
713,48,36,Dessert 1,117,1,0,7,7,35.0,0;1;2;3;4;5;6;7;8,2;2.5;3;3.5;3.5;4;5;5.5;6,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,713
714,48,37,Knife 1,117,1,0,4,2,22.0,2;5;8;1;4;7,1.5;2.5;3;4.5;5;5.5,0.5013129790802657,6.0,6,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,714
715,48,38,Barrels 1,117,1,0,4,2,31.5,0;1;2;3;4;5;6;7;8,1.5;2;2.5;3;3.5;4;4.5;5;5.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,715
716,48,39,Destruction 1,117,1,0,4,5,9.0,5;2,4;5,0.09523453423202519,3.0,2,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,716
717,48,40,Lake 2,117,1,0,7,7,27.0,0;1;2;3;4;5;6;7;8,1;1.5;2;2.5;3;3.5;4;4.5;5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,717
718,48,41,Beach 3,117,1,0,6,7,30.5,0;1;2;3;4;5;6;7;8,1.5;2;2.5;3;3.5;4;4.5;4.5;5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,718
719,48,42,Dirt 1,117,1,0,1,1,6.5,0,6.5,0.4065696597405991,1.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,719
720,48,43,Lamb 1,117,1,0,7,7,35.5,0;1;2;3;4;5;6;7;8,2.5;2.5;3;3.5;4;4.5;5;5;5.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,720
721,48,44,Bear 2,117,1,0,4,4,14.5,4;5;7;8,3;3.5;4;4,0.027553188246357926,9.0,4,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,721
722,48,45,Dock 1,117,1,0,7,7,26.0,0;1;2;3;4;5;6;7;8,1.5;1.5;2;2.5;3;3;4;4;4.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,722
723,48,46,Lava 1,117,1,0,5,5,25.0,0;1;2;3;4;5;6;7;8,1.5;1.5;2;2.5;3;3;3.5;4;4,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,723
724,48,47,Biking 1,117,1,0,7,7,29.0,0;1;2;3;4;5;6;7;8,1.5;2;2.5;3;3;3.5;4;4.5;5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,724
725,48,48,Doctor 2,117,1,0,6,6,27.0,0;1;2;3;4;5;6;7;8,1.5;2;2;2.5;3;3.5;4;4;4.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,725
726,48,49,Lightning 5,117,1,0,5,5,24.5,0;1;2;3;4;5;6;7;8,1;1.5;2;2.5;2.5;3;3.5;4;4.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,726
727,48,50,Billiards 1,117,1,0,4,2,10.5,3;4;5,3;3.5;4,0.06063493815650444,5.0,3,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,727
728,48,51,Dog 2,117,1,0,4,1,22.5,0;3;4;7,4;4.5;6.5;7.5,0.4857589941903038,4.0,4,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,728
729,48,52,Lion 5,117,1,0,7,6,15.0,1;2;4;5;7;8,1.5;2;2.5;2.5;3;3.5,0.3591773087166368,6.0,6,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,729
730,48,53,Bird 4,117,1,0,7,7,15.5,0;1;2;3;4;5;6;8,0.5;1;1.5;2;2;2.5;3;3,1.2821988276655285,5.0,8,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,730
731,48,54,Dog attack 3,117,1,0,2,2,20.0,0;1;3;4;6;7,2.5;2.5;3;3;4.5;4.5,0.790022896129021,4.0,6,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,731
732,48,55,Birthday 3,117,1,0,7,7,28.0,1;2;3;4;5;6;7;8,2.5;2.5;3;3.5;3.5;4;4.5;4.5,0.7332279450081618,5.0,8,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,732
733,48,56,Dummy 1,117,1,0,1,1,2.0,2,2,0.06720551273974978,3.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,733
734,48,57,Meerkat 1,117,1,0,4,2,6.0,0;3;4,1.5;2;2.5,0.4775292471412838,4.0,3,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,734
735,48,58,Bloody knife 2,117,1,0,1,1,10.5,6;7;8,3;3.5;4,0.005334166827231748,8.0,3,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,735
736,48,59,Eating 2,117,1,0,7,4,4.5,3;6,2;2.5,0.03102158616377549,7.0,2,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,736
737,48,60,Memorial 2,117,1,0,6,6,4.0,8;7,1.5;2.5,0.001965096411252801,9.0,2,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,737
738,48,61,Boat 1,117,1,0,7,7,24.0,0;1;2;3;4;5;6;7;8,1;1.5;2;2.5;2.5;3;3.5;4;4,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,738
739,48,62,Elephant 1,117,1,0,5,5,19.0,0;1;4;5;8;7,1.5;2.5;3;3.5;4;4.5,0.7178584841214739,5.0,6,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,739
740,48,63,Miserable pose 5,117,1,0,4,4,56.5,5;8;0;1;3;4;6;7,2.5;4.5;7.5;8;8;8.5;8.5;9,1.3980661951754636,5.0,8,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,740
741,48,64,Bored face 1,117,1,0,1,1,1.5,8,1.5,0.0003035391380788668,9.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,741
742,48,65,Excited face 1,117,1,0,6,5,26.0,2;1;0;4;3;7;6,2;3;3.5;4;4;4.5;5,1.1140283183616393,5.0,7,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,742
743,48,66,Money 1,117,1,0,7,7,7.5,2;5;8;7;6,0.5;1;1.5;2;2.5,0.11569869503713726,5.0,5,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,743
744,48,67,Bored pose 3,117,1,0,4,1,1.5,2,1.5,0.06720551273974978,3.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,744
745,48,68,Exercise 3,117,1,0,7,6,29.5,0;1;2;3;4;5;6;7;8,2;2;2.5;3;3.5;3.5;4;4.5;4.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,745
746,48,69,Monkey 4,117,1,0,2,1,3.5,8,3.5,0.0003035391380788668,9.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,746
747,48,70,Bottle 1,117,1,0,4,4,5.5,2,5.5,0.06720551273974978,3.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,747
748,48,71,Explosion 6,117,1,0,4,4,7.5,1;4;7,2;2.5;3,0.18731239082680365,5.0,3,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,748
749,48,72,Moon 1,117,1,0,7,7,31.5,0;1;2;3;4;5;6;7;8,2;2;2.5;3;3.5;4;4.5;5;5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,749
750,48,73,Boxing 2,117,1,0,4,4,10.0,3;4;5,3;3.5;3.5,0.06063493815650444,5.0,3,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,750
751,48,74,Father 1,117,1,0,7,7,28.5,0;1;2;3;4;5;6;7;8,1.5;2;2.5;3;3;3.5;4;4.5;4.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,751
752,48,75,Mother 1,117,1,0,7,7,23.0,0;1;2;3;4;5;6;7;8,1;1.5;2;2;2.5;3;3.5;3.5;4,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,752
753,48,76,Bricks 1,117,1,0,4,2,1.5,4,1.5,0.011108996538242306,5.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,753
754,48,77,Fence 5,117,1,0,4,4,1.5,4,1.5,0.011108996538242306,5.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,754
755,48,78,Motocross 1,117,1,0,6,5,13.5,0;1;3;4;6;7,1.5;2;2;2.5;2.5;3,0.790022896129021,4.0,6,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,755
756,48,79,Bridge 1,117,1,0,7,7,21.0,0;1;2;3;4;5;6;7;8,1;1;1.5;2;2.5;2.5;3;3.5;4,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,756
757,48,80,Ferret 1,117,1,0,1,1,1.5,0,1.5,0.4065696597405991,1.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,757
758,48,81,Musician 1,117,1,0,7,7,22.5,1;2;4;5;6;7;8,2.5;2.5;3;3;3.5;4;4,0.4517030475210445,5.0,7,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,758
759,48,82,Bubble 2,117,1,0,7,7,19.5,1;2;3;4;5;6;7;8,1;1.5;2;2.5;2.5;3;3.5;3.5,0.7332279450081618,5.0,8,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,759
760,48,83,Fire 8,117,1,0,5,4,9.5,4;7;8,2.5;3;4,0.014606858588445147,8.0,3,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,760
761,48,84,Nature 2,117,1,0,7,6,23.5,0;1;2;3;4;5;6;7;8,1;1.5;2;2.5;2.5;3;3.5;3.5;4,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,761
762,48,85,Building 2,117,1,0,4,3,3.5,4;7,1.5;2,0.01277055381141624,8.0,2,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,762
763,48,86,Fire hydrant 1,117,1,0,4,2,42.5,6;4;7;1;8,6.5;7.5;8;9.5;11,0.33615301583269036,5.0,5,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,763
764,48,87,Neonazi 1,117,1,0,4,1,5.5,2,5.5,0.06720551273974978,3.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,764
765,48,88,Bungee jumping 2,117,1,0,7,7,23.5,0;1;2;3;4;5;6;7;8,1;1.5;2;2.5;2.5;3;3.5;3.5;4,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,765
766,48,89,Fireman 1,117,1,0,5,5,11.0,1;2;4;5;7;8,1;1.5;1.5;2;2.5;2.5,0.3591773087166368,6.0,6,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,766
767,48,90,Neutral face 2,117,1,0,4,1,1.5,8,1.5,0.0003035391380788668,9.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,767
768,48,91,Camping 2,117,1,0,4,1,14.0,4;5,5.5;8.5,0.019338743587262335,6.0,2,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,768
769,48,92,Fireworks 6,117,1,0,7,6,25.5,0;1;2;3;4;5;6;7;8,1.5;1.5;2;2.5;3;3;3.5;4;4.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,769
770,48,93,Neutral pose 2,117,1,0,7,7,21.0,0;1;2;3;4;5;6;7;8,1;1.5;1.5;2;2.5;2.5;3;3.5;3.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,770
771,48,94,Candle 1,117,1,0,4,2,1.5,4,1.5,0.011108996538242306,5.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,771
772,48,95,Flood 3,117,1,0,4,2,1.0,7,1,0.0007465858083766792,8.0,1,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,772
773,48,96,Car 2,117,1,0,4,2,5.0,2;5,2.5;2.5,0.07543525978876982,3.0,2,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,773
774,48,97,Flowers 1,117,1,0,7,7,25.0,0;1;2;3;4;5;6;7;8,1;1.5;2;2.5;3;3;3.5;4;4.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,774
775,48,98,Car accident 2,117,1,0,1,1,38.5,0;1;2;3;4;5;6;7;8,3;3.5;3.5;4;4;4.5;5;5.5;5.5,1.7253661171791967,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,775
776,48,99,Food 1,117,1,0,7,7,17.5,0;1;2;3;4;5;6;8;7,1;1;1.5;1.5;2;2;2.5;2.5;3.5,1.73152779178275,5.0,9,Male,0,23,Neutral,4,White,1,Azari,2,Bachelors,3,776
777,56,1,Acorns 2,118,1,0,4,4,100.0,4;7;3;6;1;5;8;2;0,4;5.5;9.5;10.5;12.5;13;14;15;16,2.0680281545877026,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,777
778,56,2,Cold 2,118,1,0,5,6,103.5,5;7;8;4;1;0;3;2;6,6.5;7.5;9.5;10.5;11.5;12.5;13.5;15.5;16.5,2.442592150365399,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,778
779,56,3,Hang gliding 2,118,1,0,5,6,75.5,4;7;8;6;5;3;1;2;0,2;5;6;7.5;9;10;11;12;13,2.2837467119954544,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,779
780,56,4,Alcohol 2,118,1,0,6,6,81.5,7;4;3;1;0;2;8;6;5,3;4.5;5.5;7;8;9;13;14.5;17,2.151405483634749,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,780
781,56,5,Collaboration 1,118,1,0,6,7,79.5,4;5;3;1;7;2;0;6;8,1.5;4.5;6.5;7.5;10;11;12;13;13.5,2.094837713289542,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,781
782,56,6,Hangover 1,118,1,0,2,1,74.0,5;4;3;1;6;2;0;7;8,3;3.5;5;6.5;8;9;12.5;13;13.5,2.06551248812026,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,782
783,56,7,Ambulance 1,118,1,0,4,4,59.0,3;7;4;6;1;0;2;5;8,2;3;4;5;6.5;8;9.5;10;11,2.2267112585637445,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,783
784,56,8,Cotton swabs 1,118,1,0,5,4,73.0,6;4;8;7;5;3;0;1;2,3;4.5;6;7.5;8.5;9.5;10.5;11.5;12,2.4338580692534064,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,784
785,56,9,Happy face 1,118,1,0,5,5,60.5,7;6;3;4;1;0;5;2;8,2.5;3.5;4.5;5;7.5;8;9;10;10.5,2.273921251781235,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,785
786,56,10,Angry face 1,118,1,0,3,5,62.5,4;1;7;6;3;8;2;5;0,1.5;3.5;4;5;6.5;9;10;11;12,2.0069592504425247,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,786
787,56,11,Heart 2,118,1,0,6,5,58.5,4;5;3;0;1;2;7;6;8,1;2.5;5.5;6.5;7;7.5;9;9.5;10,2.0419186723617693,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,787
788,56,12,Animal carcass 1,118,1,0,1,2,67.0,4;5;3;6;7;8;2;1;0,2.5;4.5;5.5;6.5;8;9;9.5;10.5;11,2.1225108681811826,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,788
789,56,13,Crosswalk 1,118,1,0,4,5,49.5,4;8;5;2;1;0;3;6;7,2;3;4;4.5;5;6.5;7.5;8;9,2.227469674566795,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,789
790,56,14,Horse 1,118,1,0,6,5,51.5,4;7;5;1;8;6;3;2;0,1;2;3;4.5;6.5;7.5;8;9;10,2.1557226677497443,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,790
791,56,15,Archery 1,118,1,0,5,6,62.5,3;4;5;7;6;1;0;8;2,2;3.5;5.5;6.5;7;8;9;10;11,2.1953263623300865,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,791
792,56,16,Crow 2,118,1,0,3,3,50.0,4;7;6;8;3;5;1;2;0,2.5;3;3.5;4.5;5.5;6.5;7.5;8;9,2.2532476445749907,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,792
793,56,17,Horse racing 1,118,1,0,6,7,52.5,4;5;8;7;1;0;3;6;2,2.5;3.5;4;4.5;6;6.5;7.5;8;10,2.3562136791559194,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,793
794,56,18,Astronaut 1,118,1,0,6,6,71.5,4;7;3;6;8;1;0;2;5,1.5;2.5;5;6;8.5;11;11.5;12.5;13,2.3874556467823465,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,794
795,56,19,Cups 3,118,1,0,4,4,49.0,4;5;7;1;2;3;0;6;8,1;2;3;5;6;7;7.5;8.5;9,2.143242341722956,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,795
796,56,20,House 1,118,1,0,5,4,53.5,4;5;0;3;2;1;7;8;6,1.5;2;3.5;4.5;7;7.5;8.5;9;10,2.031703270236144,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,796
797,56,21,Dancing 1,118,1,0,5,6,45.0,7;4;1;0;3;6;5;8;2,1;2.5;3.5;4;4.5;5.5;7;8;9,2.0820321677194653,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,797
798,56,22,Injury 3,118,1,0,2,3,71.5,4;7;1;5;3;6;8;2;0,2;4;5.5;6.5;7.5;10.5;11;12;12.5,2.0036911529318813,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,798
799,56,23,Baby 4,118,1,0,6,6,47.5,4;3;5;2;1;7;6;8;0,1;2.5;3.5;4;5;6;7;8.5;10,1.8334000452190093,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,799
800,56,24,Dead bodies 2,118,1,0,2,5,53.5,4;3;6;7;2;1;0;5;8,1.5;3.5;4.5;5;6;7;8;8.5;9.5,2.1885887472367234,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,800
801,56,25,Intensity 1,118,1,0,2,5,44.0,7;4;5;8;6;3;1;2;0,1;2;3.5;4;5;5.5;6.5;7.5;9,2.273128974101187,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,801
802,56,26,Band 1,118,1,0,6,5,54.0,4;5;3;2;1;0;7;6;8,2;3;4.5;5.5;6;6.5;8;9;9.5,2.0275317586127666,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,802
803,56,27,Depressed face 2,118,1,0,3,4,43.0,3;0;4;1;7;6;5;2;8,1.5;2.5;3;4;5;5.5;6.5;7;8,2.007850167469199,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,803
804,56,28,Jail 2,118,1,0,2,4,54.5,4;5;2;7;8;6;3;0;1,2.5;3.5;4.5;5.5;6.5;7;7.5;8.5;9,2.16059969612089,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,804
805,56,29,Bar 1,118,1,0,5,5,42.0,4;3;5;7;6;8;0;1;2,1;2;2.5;4;5;5.5;6.5;7.5;8,2.2845741176547922,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,805
806,56,30,Depressed pose 3,118,1,0,1,5,66.0,0;1;4;5;8;7;3;6;2,3.5;4.5;5;7;7.5;8.5;9;10;11,2.0064678806570004,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,806
807,56,31,KKK rally 1,118,1,0,2,5,60.0,1;2;5;3;0;4;8;7;6,2;3.5;4;6.5;7;8;9;9.5;10.5,1.8692836490959497,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,807
808,56,32,Barbeque 1,118,1,0,6,6,59.5,4;7;3;1;5;8;6;0;2,1;3;4;6;6.5;7.5;9;10.5;12,2.1338910211766744,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,808
809,56,33,Desert 1,118,1,0,3,4,39.0,7;8;6;4;3;0;1;2;5,1.5;2;3;4;4.5;5;5.5;6.5;7,2.510817060609873,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,809
810,56,34,Keyboard 1,118,1,0,5,5,54.0,4;7;8;5;1;3;0;6;2,2;3;3.5;4;5;6;7.5;11;12,2.339939945506878,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,810
811,56,35,Bark 2,118,1,0,2,5,51.0,4;1;5;2;7;8;6;3;0,2.5;3;4;5;6;6.5;7.5;8;8.5,1.9155621513171517,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,811
812,56,36,Dessert 1,118,1,0,6,5,34.0,1;4;3;6;7;8;5;2;0,1;1.5;2.5;3;4;4.5;5;6;6.5,1.9240074702436156,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,812
813,56,37,Knife 1,118,1,0,3,4,62.5,6;3;4;1;7;5;2;8;0,1.5;3;4;4.5;6;8.5;9;12.5;13.5,1.9597296622662075,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,813
814,56,38,Barrels 1,118,1,0,4,2,61.5,5;4;7;8;2;1;3;0;6,2.5;3.5;5;6.5;7;8;9;9.5;10.5,2.3200160575376874,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,814
815,56,39,Destruction 1,118,1,0,2,4,46.0,4;5;8;7;6;3;1;0;2,1.5;3;3.5;4;5;5.5;7;8;8.5,2.369859306684011,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,815
816,56,40,Lake 2,118,1,0,6,6,45.5,4;5;8;7;6;3;0;1;2,1.5;2.5;4;4.5;5.5;6;6.5;7;8,2.41345518422936,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,816
817,56,41,Beach 3,118,1,0,6,6,48.0,4;3;6;2;5;7;8;1;0,1;1.5;3.5;5;5.5;6.5;7.5;8.5;9,1.9575289209666982,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,817
818,56,42,Dirt 1,118,1,0,3,5,33.5,4;2;5;8;7;3;0;1;6,1;2;2.5;3;3.5;4.5;5;5.5;6.5,2.2492748349829017,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,818
819,56,43,Lamb 1,118,1,0,5,5,58.0,0;3;6;4;5;8;7;1;2,3;4;5;5.5;6.5;7.5;8;9;9.5,2.0835325259796798,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,819
820,56,44,Bear 2,118,1,0,3,3,41.5,4;5;8;7;1;2;0;3;6,1;2;2.5;3;5;6;6.5;7.5;8,2.3852109370873045,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,820
821,56,45,Dock 1,118,1,0,5,5,39.0,7;4;1;2;0;3;5;8;6,1.5;2;2.5;3.5;4.5;5;6;6.5;7.5,2.066568334802175,5.0,9,Male,0,20,A bit conservative,3,White,1,Azari,2,Diploma,1,821
